"Google Click ID","Conversion Time","Conversion Name","Conversion Value","Conversion Currency",subscriptionid,campaign,location
Cj0KCQjwqpSwBhClARIsADlZ_TnskDRjVbhbEl6-egnqrpzLNDkq4Pw_uRLBCpOnLtRXTtQINI-xnXAaAijpEALw_wcB,2024-03-28T17:27:00-0500,"Billable Google Ads Call",962.00,USD,1354047,"-All Locations",https://fox-pest.com/local-location/?pest=pest&service=control&loc_interest_ms=&loc_physical_ms=9001888&gad_source=1&gbraid=0AAAAACVgtGBO8ogbOibugpFSf_gWglika&gclid=Cj0KCQjwqpSwBhClARIsADlZ_TnskDRjVbhbEl6-egnqrpzLNDkq4Pw_uRLBCpOnLtRXTtQINI-xnXAaAijpEALw_wcB
Cj0KCQjwlN6wBhCcARIsAKZvD5hLkJvA-uZ4AOpEXZ_FkyFd4YiBEO7gR4tTuXhlXNLGmtlBtaKRQ4waAoDpEALw_wcB,2024-04-11T21:43:00-0500,"Billable Google Ads Call",448.00,USD,1360478,"-All Locations",https://fox-pest.com/local-location/?pest=mosquitoes&service=control&loc_interest_ms=&loc_physical_ms=9001782&gad_source=1&gbraid=0AAAAACVgtGB04-fhGrjJREcnVBhCVLD1p&gclid=Cj0KCQjwlN6wBhCcARIsAKZvD5hLkJvA-uZ4AOpEXZ_FkyFd4YiBEO7gR4tTuXhlXNLGmtlBtaKRQ4waAoDpEALw_wcB
Cj0KCQjwqpSwBhClARIsADlZ_TlDvp8KO1IrsoZ1mlLc28nEt3QnlZ_SwHvdtorO_-zD6AVCZwnmQPYaAqAvEALw_wcB,2024-03-28T15:49:00-0500,"Billable Google Ads Call",897.00,USD,1354001,"-All Locations",https://fox-pest.com/locations/?pest=pest&service=exterminator&loc_interest_ms=&loc_physical_ms=9004552&gad_source=1&gclid=Cj0KCQjwqpSwBhClARIsADlZ_TlDvp8KO1IrsoZ1mlLc28nEt3QnlZ_SwHvdtorO_-zD6AVCZwnmQPYaAqAvEALw_wcB
EAIaIQobChMIhPL2zaeXhQMVVmtHAR1YYQpoEAAYASAAEgKLJPD_BwE,2024-03-28T15:57:00-0500,"Billable Google Ads Call",2000.00,USD,1354276,"-All Locations",https://fox-pest.com/local-location/?pest=mice&service=exterminator&loc_interest_ms=&loc_physical_ms=9005924&gad_source=5&gclid=EAIaIQobChMIhPL2zaeXhQMVVmtHAR1YYQpoEAAYASAAEgKLJPD_BwE
Cj0KCQjwqpSwBhClARIsADlZ_TkVD0AzuKx9_esFhyh66KiLr9JD4WA2F4iRNgPTiqLNeQiSOstwoR8aAoy0EALw_wcB,2024-03-28T16:43:00-0500,"Billable Google Ads Call",1558.00,USD,1354028,"-All Locations",https://fox-pest.com/local-location/?pest=mice&service=control&loc_interest_ms=&loc_physical_ms=9003392&gad_source=1&gbraid=0AAAAACVgtGBO8ogbOibugpFSf_gWglika&gclid=Cj0KCQjwqpSwBhClARIsADlZ_TkVD0AzuKx9_esFhyh66KiLr9JD4WA2F4iRNgPTiqLNeQiSOstwoR8aAoy0EALw_wcB
Cj0KCQjwqpSwBhClARIsADlZ_Tk7d5ESWdrSFmHOBBUqOfMn36eoZsOYUvDlT937B84XR4isitb2vPoaAj55EALw_wcB,2024-03-28T19:13:00-0500,"Billable Google Ads Call",1381.00,USD,1354094,"-All Locations",https://fox-pest.com/pest-control/?pest=pest&service=exterminator&loc_interest_ms=&loc_physical_ms=9003374&gad_source=1&gbraid=0AAAAACVgtGBO8ogbOibugpFSf_gWglika&gclid=Cj0KCQjwqpSwBhClARIsADlZ_Tk7d5ESWdrSFmHOBBUqOfMn36eoZsOYUvDlT937B84XR4isitb2vPoaAj55EALw_wcB
CjwKCAjwt-OwBhBnEiwAgwzrUqkGwGBf2efwNqRmUiQP4NDm57OrUhSH-xM7S5Xb7YN94EGX8HmSqBoC4YMQAvD_BwE,2024-04-12T12:14:00-0500,"Billable Google Ads Call",1290.00,USD,1358139,"-All Locations Brand",https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9004201&gad_source=1&gclid=CjwKCAjwt-OwBhBnEiwAgwzrUqkGwGBf2efwNqRmUiQP4NDm57OrUhSH-xM7S5Xb7YN94EGX8HmSqBoC4YMQAvD_BwE
CjwKCAjwt-OwBhBnEiwAgwzrUk1QVdPK4G9PbvMi8xRHsE8d9RAwj2ovsAw4hg2goPeYdaRjm7j0IRoC5-4QAvD_BwE,2024-04-12T12:27:00-0500,"Billable Google Ads Call",645.00,USD,1358144,"-All Locations",https://fox-pest.com/local-location/?pest=pest&service=exterminator&loc_interest_ms=&loc_physical_ms=9021668&gad_source=1&gclid=CjwKCAjwt-OwBhBnEiwAgwzrUk1QVdPK4G9PbvMi8xRHsE8d9RAwj2ovsAw4hg2goPeYdaRjm7j0IRoC5-4QAvD_BwE
CjwKCAjwt-OwBhBnEiwAgwzrUnRVvmySi7BWmSWsu7ZysSU5y_ibPrSk7XayUWFfINjgSbqH8F4jTxoCXzwQAvD_BwE,2024-04-12T12:51:00-0500,"Billable Google Ads Call",965.00,USD,1358152,"-All Locations",https://fox-pest.com/local-location/?pest=pest&service=control&loc_interest_ms=&loc_physical_ms=9001955&gad_source=1&gbraid=0AAAAACVgtGDT2JjK-f0EQAphZWzQFj8Iq&gclid=CjwKCAjwt-OwBhBnEiwAgwzrUnRVvmySi7BWmSWsu7ZysSU5y_ibPrSk7XayUWFfINjgSbqH8F4jTxoCXzwQAvD_BwE
Cj0KCQjwqpSwBhClARIsADlZ_TmKu6iq4VeuKIkoShFeHjpxkoDDBUO1pmCy14QL3yE-LHo-4Cf3EVUaAhUhEALw_wcB,2024-03-28T19:07:00-0500,"Billable Google Ads Call",1865.00,USD,1354134,"-All Locations",https://fox-pest.com/local-location/?pest=bed-bugs&service=treatment&loc_interest_ms=&loc_physical_ms=9028647&gad_source=1&gbraid=0AAAAACVgtGBO8ogbOibugpFSf_gWglika&gclid=Cj0KCQjwqpSwBhClARIsADlZ_TmKu6iq4VeuKIkoShFeHjpxkoDDBUO1pmCy14QL3yE-LHo-4Cf3EVUaAhUhEALw_wcB
Cj0KCQjwqpSwBhClARIsADlZ_TkUwoj3MTmedFk8d-8YimA8VcDkfycL_OHFVga1rdpKEUOur0i6N5kaAqg4EALw_wcB,2024-03-28T20:10:00-0500,"Billable Google Ads Call",554.00,USD,1354113,"-All Locations",https://fox-pest.com/local-location/?pest=rodents&service=removal&loc_interest_ms=&loc_physical_ms=9002082&gad_source=1&gclid=Cj0KCQjwqpSwBhClARIsADlZ_TkUwoj3MTmedFk8d-8YimA8VcDkfycL_OHFVga1rdpKEUOur0i6N5kaAqg4EALw_wcB
Cj0KCQjwqpSwBhClARIsADlZ_Tk-WCfbgfUaSzWAhluELFKd5B620cPmRL87xykEM6oeStHzcGyVEzEaAhPcEALw_wcB,2024-03-28T23:28:00-0500,"Billable Google Ads Call",220.00,USD,1354169,"-All Locations",https://fox-pest.com/local-location/?pest=pest&service=exterminator&loc_interest_ms=&loc_physical_ms=9006755&gad_source=1&gbraid=0AAAAACVgtGBO8ogbOibugpFSf_gWglika&gclid=Cj0KCQjwqpSwBhClARIsADlZ_Tk-WCfbgfUaSzWAhluELFKd5B620cPmRL87xykEM6oeStHzcGyVEzEaAhPcEALw_wcB
Cj0KCQjwqpSwBhClARIsADlZ_TkFS32u5NyiXEvoMuBUptnLCgwub216STWOIE0QWGvKILLl_nQcaAEaAmJAEALw_wcB,2024-03-28T20:41:00-0500,"Billable Google Ads Call",903.00,USD,1354170,"-All Locations | Pest Low Cost | Search",https://fox-pest.com/local-location/?pest=ant&service=removal&loc_interest_ms=&loc_physical_ms=9003814&gad_source=1&gbraid=0AAAAACVgtGDKcQFQIcmZAw4sxFcg58R32&gclid=Cj0KCQjwqpSwBhClARIsADlZ_TkFS32u5NyiXEvoMuBUptnLCgwub216STWOIE0QWGvKILLl_nQcaAEaAmJAEALw_wcB
CjwKCAjwt-OwBhBnEiwAgwzrUghPn6QAL3qnDXyBV9vWPQnqedKTC8xI3vIjMYN1aA24-89n-O4SoRoCpxwQAvD_BwE,2024-04-12T13:25:00-0500,"Billable Google Ads Call",990.00,USD,1358162,"-All Locations | Pest Low Cost | Search",https://fox-pest.com/local-location/?pest=rodents&service=removal&loc_interest_ms=&loc_physical_ms=9021886&gad_source=1&gbraid=0AAAAACVgtGAsQZuTcL8297N2j8ef3o7R7&gclid=CjwKCAjwt-OwBhBnEiwAgwzrUghPn6QAL3qnDXyBV9vWPQnqedKTC8xI3vIjMYN1aA24-89n-O4SoRoCpxwQAvD_BwE
CjwKCAjwt-OwBhBnEiwAgwzrUlk_pe_6jKyB-Q0sGpQVGIRvePmcawNC5u4szhNmszCMRp9AmxX8uxoCZPoQAvD_BwE,2024-04-12T16:47:00-0500,"Billable Google Ads Call",975.00,USD,1358282,"-All Locations | Pest Low Cost | Search",https://fox-pest.com/local-location/?pest=ants&service=exterminator&loc_interest_ms=&loc_physical_ms=9001836&gad_source=1&gbraid=0AAAAACVgtGAsQZuTcL8297N2j8ef3o7R7&gclid=CjwKCAjwt-OwBhBnEiwAgwzrUlk_pe_6jKyB-Q0sGpQVGIRvePmcawNC5u4szhNmszCMRp9AmxX8uxoCZPoQAvD_BwE
EAIaIQobChMIgrTI8u28hQMVDGlHAR1cRQlQEAAYASAAEgJNG_D_BwE,2024-04-12T14:14:00-0500,"Billable Google Ads Call",813.00,USD,1358190,"-All Locations | Pest Low Cost | Search",https://fox-pest.com/local-location/?pest=bees&service=treatment&loc_interest_ms=&loc_physical_ms=9005663&gad_source=1&gbraid=0AAAAACVgtGAsQZuTcL8297N2j8ef3o7R7&gclid=EAIaIQobChMIgrTI8u28hQMVDGlHAR1cRQlQEAAYASAAEgJNG_D_BwE
EAIaIQobChMIrs2W0Ou8hQMVtYGmBB2GEwYaEAEYASAAEgKVbfD_BwE,2024-04-12T14:15:00-0500,"Billable Google Ads Call",780.00,USD,1358192,"-Performance Max - All Locations",https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9003967&gclid=EAIaIQobChMIrs2W0Ou8hQMVtYGmBB2GEwYaEAEYASAAEgKVbfD_BwE
EAIaIQobChMItJSsxp-9hQMVnhJ7Bx1r1QeGEAAYASAAEgK1f_D_BwE,2024-04-12T17:59:00-0500,"Billable Google Ads Call",915.00,USD,1358323,"-All Locations Brand",https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9003392&gad_source=1&gclid=EAIaIQobChMItJSsxp-9hQMVnhJ7Bx1r1QeGEAAYASAAEgK1f_D_BwE
CjwKCAjwt-OwBhBnEiwAgwzrUgvQEXGFpA4RDCPYb2CF6L_JaXIMTThaFdYT_Rg7MpwkAn_5nCUWORoCSi8QAvD_BwE,2024-04-12T19:56:00-0500,"Billable Google Ads Call",770.00,USD,1358381,"-All Locations",https://fox-pest.com/local-location/?pest=mice&service=control&loc_interest_ms=&loc_physical_ms=9021430&gad_source=1&gclid=CjwKCAjwt-OwBhBnEiwAgwzrUgvQEXGFpA4RDCPYb2CF6L_JaXIMTThaFdYT_Rg7MpwkAn_5nCUWORoCSi8QAvD_BwE
EAIaIQobChMI8Yv4_vGXhQMVTUh_AB2c6ACBEAAYASAAEgIoFPD_BwE,2024-03-28T21:37:00-0500,"Billable Google Ads Call",2050.00,USD,1354149,"-All Locations | Pest Low Cost | Search",https://fox-pest.com/local-location/?pest=bed-bug&service=treatment&loc_interest_ms=&loc_physical_ms=9028611&gad_source=1&gbraid=0AAAAACVgtGDKcQFQIcmZAw4sxFcg58R32&gclid=EAIaIQobChMI8Yv4_vGXhQMVTUh_AB2c6ACBEAAYASAAEgIoFPD_BwE
CjwKCAjwt-OwBhBnEiwAgwzrUruuS-YCiS3bebALzra5xzAPrf7ZpvZVOcHSmSCAq60c3PpvDzm-NRoChgoQAvD_BwE,2024-04-12T15:21:00-0500,"Billable Google Ads Call",729.00,USD,1358228,"-All Locations",https://fox-pest.com/local-location/?pest=pest&service=control&loc_interest_ms=&loc_physical_ms=9025327&gad_source=1&gclid=CjwKCAjwt-OwBhBnEiwAgwzrUruuS-YCiS3bebALzra5xzAPrf7ZpvZVOcHSmSCAq60c3PpvDzm-NRoChgoQAvD_BwE
EAIaIQobChMIurWj5v-XhQMVjUtHAR0FNwjPEAAYASAAEgK8nvD_BwE,2024-03-28T22:27:00-0500,"Billable Google Ads Call",918.00,USD,1354163,"-All Locations",https://fox-pest.com/local-location/?pest=mice&service=removal&loc_interest_ms=&loc_physical_ms=9004041&gad_source=1&gbraid=0AAAAACVgtGBO8ogbOibugpFSf_gWglika&gclid=EAIaIQobChMIurWj5v-XhQMVjUtHAR0FNwjPEAAYASAAEgK8nvD_BwE
EAIaIQobChMI8sn11fSZhQMV8FxHAR3NKgXbEAAYASAAEgLULvD_BwE,2024-03-29T16:42:00-0500,"Billable Google Ads Call",1022.00,USD,1354310,"-All Locations",https://fox-pest.com/local-location/?pest=mice&service=exterminator&loc_interest_ms=1018386&loc_physical_ms=1018497&gad_source=1&gbraid=0AAAAACVgtGDKMOS7QYWyd_9hA1_A2FSg6&gclid=EAIaIQobChMI8sn11fSZhQMV8FxHAR3NKgXbEAAYASAAEgLULvD_BwE
Cj0KCQjwzZmwBhD8ARIsAH4v1gWTtvy3wNdEYPbAwKXtDtrC-DujqVKo1mdiiXpMfXX1gRgYB1gUnLIaAv47EALw_wcB,2024-03-29T16:54:00-0500,"Billable Google Ads Call",645.00,USD,1354314,"-All Locations",https://fox-pest.com/local-location/?pest=pest&service=exterminator&loc_interest_ms=&loc_physical_ms=9021756&gad_source=1&gclid=Cj0KCQjwzZmwBhD8ARIsAH4v1gWTtvy3wNdEYPbAwKXtDtrC-DujqVKo1mdiiXpMfXX1gRgYB1gUnLIaAv47EALw_wcB
Cj0KCQjwzZmwBhD8ARIsAH4v1gUVndwNTLmS0CgbLJ450aiRoQcIz57r2DNVN1lJ4QnopBqq5zG5LgkaAuu-EALw_wcB,2024-03-29T16:55:00-0500,"Billable Google Ads Call",683.00,USD,1354315,"-Performance Max - All Locations",https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9002142&gad_source=1&gclid=Cj0KCQjwzZmwBhD8ARIsAH4v1gUVndwNTLmS0CgbLJ450aiRoQcIz57r2DNVN1lJ4QnopBqq5zG5LgkaAuu-EALw_wcB
Cj0KCQjwzZmwBhD8ARIsAH4v1gUtlzy_8GlHDBDd0gORiHLAb82qVAjWnSdTZshx3_hAM0DHGcBe8T8aAhg9EALw_wcB,2024-03-29T12:46:00-0500,"Billable Google Ads Call",785.00,USD,1354218,"-All Locations",https://fox-pest.com/locations/?pest=pest&service=control&loc_interest_ms=&loc_physical_ms=9021612&gad_source=1&gclid=Cj0KCQjwzZmwBhD8ARIsAH4v1gUtlzy_8GlHDBDd0gORiHLAb82qVAjWnSdTZshx3_hAM0DHGcBe8T8aAhg9EALw_wcB
Cj0KCQjwzZmwBhD8ARIsAH4v1gVQfYLyY0sl3Miy8-bh38zQCcvNM0zR-aYIUTxalREVnLuk71YkqLcaAkJDEALw_wcB,2024-03-29T13:10:00-0500,"Billable Google Ads Call",902.00,USD,1354198,"-All Locations Brand",https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9002163&gad_source=1&gbraid=0AAAAACVgtGDk6eI4UMsAoKvwr5yOTSbUv&gclid=Cj0KCQjwzZmwBhD8ARIsAH4v1gVQfYLyY0sl3Miy8-bh38zQCcvNM0zR-aYIUTxalREVnLuk71YkqLcaAkJDEALw_wcB
Cj0KCQjwzZmwBhD8ARIsAH4v1gWg9iGllDbn98aHgnpJY2rPu0-Ljm_Ed4FNS-R9bjISe1uP4cnvRBoaAu8OEALw_wcB,2024-03-29T17:48:00-0500,"Billable Google Ads Call",624.00,USD,1354346,"-Performance Max - All Locations",https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9025382&gad_source=1&gclid=Cj0KCQjwzZmwBhD8ARIsAH4v1gWg9iGllDbn98aHgnpJY2rPu0-Ljm_Ed4FNS-R9bjISe1uP4cnvRBoaAu8OEALw_wcB
Cj0KCQjwzZmwBhD8ARIsAH4v1gW7Z6mN7I93v2QCS5qQK8bqSO817sg1xYOpY1VGm7TTCrtjPRMrlU0aAv1CEALw_wcB,2024-03-29T17:33:00-0500,"Billable Google Ads Call",683.00,USD,1354376,"-All Locations",https://fox-pest.com/local-location/?pest=fleas&service=infestations%20removal&loc_interest_ms=&loc_physical_ms=9002228&gad_source=1&gclid=Cj0KCQjwzZmwBhD8ARIsAH4v1gW7Z6mN7I93v2QCS5qQK8bqSO817sg1xYOpY1VGm7TTCrtjPRMrlU0aAv1CEALw_wcB
Cj0KCQjwzZmwBhD8ARIsAH4v1gXX0NRqB2uAqxwOuiUMzgRxOTYUtOA5Krt6V5-Ixysh-O3vls5QpjMaArd9EALw_wcB,2024-03-29T18:56:00-0500,"Billable Google Ads Call",1298.00,USD,1354379,"-All Locations",https://fox-pest.com/local-location/?pest=rat&service=exterminator&loc_interest_ms=&loc_physical_ms=9001985&gad_source=1&gclid=Cj0KCQjwzZmwBhD8ARIsAH4v1gXX0NRqB2uAqxwOuiUMzgRxOTYUtOA5Krt6V5-Ixysh-O3vls5QpjMaArd9EALw_wcB
Cj0KCQjwzZmwBhD8ARIsAH4v1gVSkvR0hoHyqoWIz8M3opDX-2vp5LnhIcSUZttyA1bEF7PxYJwwEkMaAhpuEALw_wcB,2024-03-29T18:58:00-0500,"Billable Google Ads Call",800.00,USD,1354385,"-Performance Max - All Locations",https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9002322&gad_source=1&gclid=Cj0KCQjwzZmwBhD8ARIsAH4v1gVSkvR0hoHyqoWIz8M3opDX-2vp5LnhIcSUZttyA1bEF7PxYJwwEkMaAhpuEALw_wcB
Cj0KCQjw2uiwBhCXARIsACMvIU3hcwqMaiJcFQUA0JSXyu8LMltxIfs0eN_mkTLWA2K_Zrm6jDOrhz0aAlC5EALw_wcB,2024-04-13T15:12:00-0500,"Billable Google Ads Call",965.00,USD,1358514,"-All Locations",https://fox-pest.com/local-location/?pest=mice&service=removal&loc_interest_ms=&loc_physical_ms=9001882&gad_source=1&gclid=Cj0KCQjw2uiwBhCXARIsACMvIU3hcwqMaiJcFQUA0JSXyu8LMltxIfs0eN_mkTLWA2K_Zrm6jDOrhz0aAlC5EALw_wcB
Cj0KCQjwzZmwBhD8ARIsAH4v1gXNjVvJtU-aK9qcgyv5HdEga8OvTqM5wN7CrOkw4wFnU5RCmt7BDUwaAtG7EALw_wcB,2024-03-29T14:52:00-0500,"Billable Google Ads Call",704.00,USD,1354247,"-All Locations",https://fox-pest.com/local-location/?pest=pest&service=control&loc_interest_ms=&loc_physical_ms=9028159&gad_source=1&gbraid=0AAAAACVgtGDKMOS7QYWyd_9hA1_A2FSg6&gclid=Cj0KCQjwzZmwBhD8ARIsAH4v1gXNjVvJtU-aK9qcgyv5HdEga8OvTqM5wN7CrOkw4wFnU5RCmt7BDUwaAtG7EALw_wcB
CjwKCAjwt-OwBhBnEiwAgwzrUk1Z8rveOOEK1th7qwkLuLilndZS1lumUtFmSa8e7gHnP7U3w9f91hoCfnIQAvD_BwE,2024-04-12T23:07:00-0500,"Billable Google Ads Call",962.00,USD,1358493,"-All Locations",https://fox-pest.com/local-location/?pest=pest&service=control&loc_interest_ms=&loc_physical_ms=9027307&gad_source=1&gbraid=0AAAAACVgtGDT2JjK-f0EQAphZWzQFj8Iq&gclid=CjwKCAjwt-OwBhBnEiwAgwzrUk1Z8rveOOEK1th7qwkLuLilndZS1lumUtFmSa8e7gHnP7U3w9f91hoCfnIQAvD_BwE
EAIaIQobChMI7_qVsam_hQMVTU1HAR3-4ACjEAAYAiAAEgIQEfD_BwE,2024-04-13T13:44:00-0500,"Billable Google Ads Call",1060.00,USD,1358486,"-All Locations",https://fox-pest.com/local-location/?pest=termite&service=treatment&loc_interest_ms=&loc_physical_ms=9002247&gad_source=1&gclid=EAIaIQobChMI7_qVsam_hQMVTU1HAR3-4ACjEAAYAiAAEgIQEfD_BwE
EAIaIQobChMI9M_56pKahQMVz01HAR3xDA2fEAAYASAAEgLoXfD_BwE,2024-03-29T18:57:00-0500,"Billable Google Ads Call",714.00,USD,1354381,"-All Locations",https://fox-pest.com/local-location/?pest=pest&service=control&loc_interest_ms=&loc_physical_ms=9001885&gad_source=1&gbraid=0AAAAACVgtGDKMOS7QYWyd_9hA1_A2FSg6&gclid=EAIaIQobChMI9M_56pKahQMVz01HAR3xDA2fEAAYASAAEgLoXfD_BwE
EAIaIQobChMI35zG86mahQMVc11HAR3bSQw-EAAYASAAEgJjIfD_BwE,2024-03-29T20:39:00-0500,"Billable Google Ads Call",674.00,USD,1354439,"-All Locations",https://fox-pest.com/local-location/?pest=pest&service=control&loc_interest_ms=&loc_physical_ms=9006780&gad_source=1&gbraid=0AAAAACVgtGDKMOS7QYWyd_9hA1_A2FSg6&gclid=EAIaIQobChMI35zG86mahQMVc11HAR3bSQw-EAAYASAAEgJjIfD_BwE
EAIaIQobChMIz8bTkeOZhQMVRaVaBR0YqwH6EAAYASAAEgJpsfD_BwE,2024-03-29T15:24:00-0500,"Billable Google Ads Call",880.00,USD,1354261,"-All Locations Brand",https://fox-pest.com/local-location/?pest=exterminator&service=&loc_interest_ms=&loc_physical_ms=9004169&gad_source=1&gclid=EAIaIQobChMIz8bTkeOZhQMVRaVaBR0YqwH6EAAYASAAEgJpsfD_BwE
Cj0KCQjw2uiwBhCXARIsACMvIU1fNG1KD7YJPJfshLYtSGzSD_nG4ctmQPrj6LMuD1rhmFDh6TLqaOwaAmu3EALw_wcB,2024-04-13T14:50:00-0500,"Billable Google Ads Call",722.00,USD,1358530,"-All Locations",https://fox-pest.com/local-location/?pest=wasp&service=removal&loc_interest_ms=&loc_physical_ms=9007890&gad_source=1&gbraid=0AAAAACVgtGD-rlmaSFBZcIELYr4R7Mv4w&gclid=Cj0KCQjw2uiwBhCXARIsACMvIU1fNG1KD7YJPJfshLYtSGzSD_nG4ctmQPrj6LMuD1rhmFDh6TLqaOwaAmu3EALw_wcB
Cj0KCQjw2uiwBhCXARIsACMvIU3z6MZy6d-6OeEYl3MaNfCXOqK__OfYfZVpcDxlfPMRGpTxWWrqozMaAiDWEALw_wcB,2024-04-13T15:55:00-0500,"Billable Google Ads Call",832.00,USD,1359014,"-All Locations",https://fox-pest.com/local-location/?pest=rodents&service=removal&loc_interest_ms=&loc_physical_ms=9002064&gad_source=1&gbraid=0AAAAACVgtGD-rlmaSFBZcIELYr4R7Mv4w&gclid=Cj0KCQjw2uiwBhCXARIsACMvIU3z6MZy6d-6OeEYl3MaNfCXOqK__OfYfZVpcDxlfPMRGpTxWWrqozMaAiDWEALw_wcB
Cj0KCQjw2uiwBhCXARIsACMvIU0D45QRFasL1hvByHC2UGdndfx_K0iZ7QymHO0H6_mKQ_QiCSj8u6oaArD4EALw_wcB,2024-04-13T15:51:00-0500,"Billable Google Ads Call",1618.00,USD,1358535,"-All Locations",https://fox-pest.com/local-location/?pest=pest&service=control&loc_interest_ms=&loc_physical_ms=9008526&gad_source=1&gbraid=0AAAAACVgtGD-rlmaSFBZcIELYr4R7Mv4w&gclid=Cj0KCQjw2uiwBhCXARIsACMvIU0D45QRFasL1hvByHC2UGdndfx_K0iZ7QymHO0H6_mKQ_QiCSj8u6oaArD4EALw_wcB
Cj0KCQjwzZmwBhD8ARIsAH4v1gVGXDPNM69akmz1sBhIv65HPogkkR73JhNQAsfI1oSaLEx_UAU0390aAps0EALw_wcB,2024-03-29T20:42:00-0500,"Billable Google Ads Call",847.00,USD,1354435,"-All Locations",https://fox-pest.com/local-location/?pest=pest&service=exterminator&loc_interest_ms=&loc_physical_ms=9003217&gad_source=1&gclid=Cj0KCQjwzZmwBhD8ARIsAH4v1gVGXDPNM69akmz1sBhIv65HPogkkR73JhNQAsfI1oSaLEx_UAU0390aAps0EALw_wcB
Cj0KCQjw2uiwBhCXARIsACMvIU3KvvRRd3lsjLFQXVFs1WpTqKBdGa6qm9cB5rjKH-acEEBFdyJ6ORYaAqDXEALw_wcB,2024-04-13T17:16:00-0500,"Billable Google Ads Call",555.00,USD,1358568,"-All Locations | Pest Low Cost | Search",https://fox-pest.com/local-location/?pest=cockroaches&service=control&loc_interest_ms=&loc_physical_ms=9008493&gad_source=1&gclid=Cj0KCQjw2uiwBhCXARIsACMvIU3KvvRRd3lsjLFQXVFs1WpTqKBdGa6qm9cB5rjKH-acEEBFdyJ6ORYaAqDXEALw_wcB
Cj0KCQjw2uiwBhCXARIsACMvIU0brd-RYoK9ulkQM7yppmc1c-AT_YLJjDYA0jchipgRd_rNILRhXIAaAn96EALw_wcB,2024-04-13T16:10:00-0500,"Billable Google Ads Call",750.00,USD,1358543,"-All Locations",https://fox-pest.com/local-location/?pest=ants&service=control&loc_interest_ms=&loc_physical_ms=9021615&gad_source=1&gbraid=0AAAAACVgtGD-rlmaSFBZcIELYr4R7Mv4w&gclid=Cj0KCQjw2uiwBhCXARIsACMvIU0brd-RYoK9ulkQM7yppmc1c-AT_YLJjDYA0jchipgRd_rNILRhXIAaAn96EALw_wcB
Cj0KCQjw2uiwBhCXARIsACMvIU2v_0Zx_cMnAnyER-zBj9ZVoWmvrn_BCiDoWio0yP-d9QDOvtxFnnUaAkb2EALw_wcB,2024-04-13T16:31:00-0500,"Billable Google Ads Call",990.00,USD,1358559,"-All Locations | Pest Low Cost | Search",https://fox-pest.com/locations/?pest=bees&service=hive%20removal&loc_interest_ms=&loc_physical_ms=9027239&gad_source=1&gbraid=0AAAAACVgtGDP1xL1gPbaqzSYQMhCt1__K&gclid=Cj0KCQjw2uiwBhCXARIsACMvIU2v_0Zx_cMnAnyER-zBj9ZVoWmvrn_BCiDoWio0yP-d9QDOvtxFnnUaAkb2EALw_wcB
Cj0KCQjw2uiwBhCXARIsACMvIU1xwszSkuuA-wo15ICDU6vIsJfV3KyGp3eeleJSFE3WRlkEfHoonZkaAk7cEALw_wcB,2024-04-13T16:55:00-0500,"Billable Google Ads Call",725.00,USD,1358563,"-All Locations | Pest Low Cost | Search",https://fox-pest.com/local-location/?pest=boxelder-bugs&service=control&loc_interest_ms=&loc_physical_ms=9021452&gad_source=1&gbraid=0AAAAACVgtGDP1xL1gPbaqzSYQMhCt1__K&gclid=Cj0KCQjw2uiwBhCXARIsACMvIU1xwszSkuuA-wo15ICDU6vIsJfV3KyGp3eeleJSFE3WRlkEfHoonZkaAk7cEALw_wcB
Cj0KCQjw2uiwBhCXARIsACMvIU3qmfh-Q4uFMzHOYW85wsBo01Cku0ckQQjsiY4muetQDo8CvRxMTzkaApdPEALw_wcB,2024-04-13T18:10:00-0500,"Billable Google Ads Call",275.00,USD,1358593,"-All Locations",https://fox-pest.com/local-location/?pest=wasps&service=nest%20removal&loc_interest_ms=&loc_physical_ms=9008020&gad_source=1&gbraid=0AAAAACVgtGD-rlmaSFBZcIELYr4R7Mv4w&gclid=Cj0KCQjw2uiwBhCXARIsACMvIU3qmfh-Q4uFMzHOYW85wsBo01Cku0ckQQjsiY4muetQDo8CvRxMTzkaApdPEALw_wcB
